US,BATCH,LON,LAT,TIME,V,C
51401351403845,1316,121.4523902,31.1459393,2018/01/01 17:16:18,2.71,358.1
51401351403845,1316,121.4538098,31.1496194,2018/01/01 17:18:50,3.01,34.37
51401351403845,1316,121.4644681,31.1602046,2018/01/01 17:26:26,3.66,24.59
51401351403845,1316,121.4650311,31.1658941,2018/01/01 17:29:30,3.67,352.14
51401351403845,1316,121.4612341,31.1772931,2018/01/01 17:35:34,3.78,343.57
51401351403845,1316,121.4612872,31.1820782,2018/01/01 17:38:06,3.83,14.04
51401351403845,1316,121.4646105,31.1866838,2018/01/01 17:41:09,3.45,49.65
51401351403845,1316,121.4684013,31.1885518,2018/01/01 17:43:12,3.74,62.85
51401351403845,1316,121.4917067,31.1948465,2018/01/01 17:54:21,3.48,56.87
51401351403845,1316,121.5053429,31.2140705,2018/01/01 18:05:32,4.05,26.81
51401351403845,1316,121.5057158,31.2206815,2018/01/01 18:09:04,3.56,336.81
51401351403845,1316,121.5010417,31.2275295,2018/01/01 18:13:04,3.63,323.28
51401351403845,1316,121.489316,31.2382199,2018/01/01 18:20:09,3.93,323.64
51401351403845,1316,121.4885972,31.2428753,2018/01/01 18:23:13,2.65,28.52
51401351403845,1316,121.5031117,31.2490223,2018/01/01 18:30:50,3.5,76.85
51401351403845,1316,121.5253639,31.2490416,2018/01/01 18:40:24,3.92,77.02
51401351403845,1316,121.536395,31.2530281,2018/01/01 18:45:25,3.97,58.47
51401351403845,1316,121.5579957,31.2687665,2018/01/01 18:57:02,3.79,42.52
51401351403845,1316,121.5636299,31.2756703,2018/01/01 19:01:03,3.63,25.74
51401351403845,1316,121.5658159,31.2837531,2018/01/01 19:05:09,3.96,356.43
51401351403845,1316,121.5580319,31.3053347,2018/01/01 19:15:54,3.96,352.77
51401351403845,1316,121.5586984,31.3255726,2018/01/01 19:25:34,3.62,355.29
51401351403845,1316,121.5543726,31.3353667,2018/01/01 19:30:39,4.04,327.01
51401351403845,1316,121.5470788,31.3408233,2018/01/01 19:34:40,4.08,295.84
51401351403845,1316,121.5277424,31.3463342,2018/01/01 19:42:52,3.98,292.32
51401351403845,1316,121.5062307,31.3564587,2018/01/01 19:53:04,6.1,300.65
51401351403845,1316,121.499535,31.3644151,2018/01/01 19:57:38,4.5,344.82
51401351403845,1316,121.4989342,31.3727506,2018/01/01 20:02:11,3.22,15.03
51401351403845,1316,121.504682,31.3862897,2018/01/01 20:09:55,3.47,34.19
51401351403845,1316,121.5105673,31.3910033,2018/01/01 20:13:59,2.6,56.08
51401351403845,1316,121.52386,31.3949651,2018/01/01 20:20:39,3.9,74.18
51401351404208,1805,121.47349,31.1900883,2018/01/01 16:17:27,3.79,70.77
51401351404208,1805,121.5041333,31.21185,2018/01/01 16:35:57,3.41,37.87
51401351404208,1805,121.5051601,31.2140033,2018/01/01 16:37:06,3.76,21.62
51401351404208,1805,121.5039018,31.2222017,2018/01/01 16:41:28,3.78,338.14
51401351404208,1805,121.4891622,31.2385346,2018/01/01 16:51:27,4.21,321.17
51401351404208,1805,121.4887298,31.2414,2018/01/01 16:52:56,3.76,358.72
51401351404208,1805,121.4981433,31.2468955,2018/01/01 16:58:11,3.8,72.38
51401351404208,1805,121.525901,31.24872,2018/01/01 17:09:57,4.03,71.22
51401351404208,1805,121.5436634,31.2579177,2018/01/01 17:18:12,4.1,48.73
51401351404208,1805,121.5575543,31.2683635,2018/01/01 17:25:23,4.4,42.68
51401351404208,1805,121.5648464,31.2774375,2018/01/01 17:30:28,4.07,28.81
51401351404208,1805,121.5660539,31.284032,2018/01/01 17:33:29,4.02,357.5
51401351404208,1805,121.5648418,31.2895553,2018/01/01 17:36:01,4.62,343.26
51401351404208,1805,121.5583153,31.3069375,2018/01/01 17:44:03,3.98,357.23
51401351404208,1805,121.5585317,31.3256534,2018/01/01 17:52:32,3.78,350.08
51401351404208,1805,121.5577614,31.3284471,2018/01/01 17:54:01,3.31,340.7
51401351404208,1805,121.5552316,31.3296358,2018/01/01 17:56:48,2.07,238.38
51401351404208,1805,121.558555,31.2979897,2018/01/01 22:24:09,3.68,177.75
51401351404208,1805,121.5628858,31.2872996,2018/01/01 22:32:10,2.56,163.0
51401351404208,1805,121.5635677,31.2808804,2018/01/01 22:37:10,2.49,184.4
51401351404208,1805,121.5602256,31.2735093,2018/01/01 22:42:56,2.81,213.59
51401351404208,1805,121.5473152,31.2613705,2018/01/01 22:54:05,2.94,229.81
51401351404208,1805,121.5290623,31.2517798,2018/01/01 23:07:02,2.78,247.06
51401351404208,1805,121.519787,31.2501313,2018/01/01 23:12:16,2.98,264.06
51401351404208,1805,121.5041805,31.2502904,2018/01/01 23:21:38,2.7,269.05
51401351404208,1805,121.494568,31.2474809,2018/01/01 23:27:00,3.08,243.72
51401351404208,1805,121.4876245,31.2406951,2018/01/01 23:33:38,2.47,199.33
51401351404208,1805,121.4905606,31.2347046,2018/01/01 23:39:03,2.48,138.6
51401351405405,3313,121.3300133,31.539915,2018/01/01 17:22:23,3.64,141.74
51401351405405,3313,121.3657002,31.5103839,2018/01/01 17:43:38,3.65,129.72
51401351405405,3313,121.4342735,31.4705191,2018/01/01 18:18:27,3.97,127.98
51401351405405,3313,121.4504662,31.4553219,2018/01/01 18:28:58,3.59,131.86
51401351405405,3313,121.5091189,31.4131975,2018/01/01 19:00:57,3.77,132.02
51401351405405,3313,121.5155525,31.4064601,2018/01/01 19:06:29,1.87,159.1
51401351405405,3313,121.5142736,31.4043659,2018/01/01 19:15:27,0.39,96.77
51401351405405,3313,121.5163564,31.4033074,2018/01/01 19:22:16,0.46,30.95
51401351405533,3465,121.5045717,31.222825,2018/01/01 17:09:23,3.25,333.78
51401351405533,3465,121.4884394,31.240332,2018/01/01 17:21:20,3.14,343.84
51401351405533,3465,121.5050726,31.2494878,2018/01/01 17:32:20,6.14,84.7
51401351405533,3465,121.5292026,31.2498064,2018/01/01 17:42:39,6.14,92.35
51401351405533,3465,121.5654311,31.278327,2018/01/01 18:02:49,6.28,47.02
51401351405533,3465,121.5650573,31.2898281,2018/01/01 18:08:48,4.13,8.75
51401351405533,3465,121.5577754,31.3067271,2018/01/01 18:17:42,4.02,350.01
51401351405533,3465,121.5585939,31.3152216,2018/01/01 18:22:05,2.99,9.36
51401351405648,3612,121.16636,31.68455,2018/01/01 17:13:53,3.31,121.31
51401351405648,3612,121.1835683,31.6750284,2018/01/01 17:23:25,5.23,100.72
51401351405648,3612,121.2211273,31.6474728,2018/01/01 17:46:56,3.87,121.88
51401351405648,3612,121.2701052,31.6062181,2018/01/01 18:20:40,3.63,127.6
51401351405648,3612,121.3280285,31.5400384,2018/01/01 19:14:33,2.57,144.04
51401351405648,3612,121.3328118,31.5309984,2018/01/01 19:22:00,2.44,161.84
51401351405648,3612,121.3283758,31.5212455,2018/01/01 19:35:44,1.7,200.21
51401351405648,3612,121.2989316,31.51865,2018/01/01 22:22:56,2.2,255.72
51401351405648,3612,121.2796733,31.5097417,2018/01/01 22:43:41,1.37,247.49
51401351405768,3758,122.6745167,31.7221833,2018/01/01 17:37:57,0.02,-1.0
51401351405768,3758,122.6723833,31.7225334,2018/01/01 18:30:38,0.07,-1.0
51401351405768,3758,122.6741883,31.7270601,2018/01/01 20:48:16,0.25,32.43
51401351405768,3758,122.6637454,31.7808149,2018/01/01 21:09:15,4.97,341.37
51401351405768,3758,122.6580134,31.823333,2018/01/01 21:25:35,4.8,352.63
51401351405768,3758,122.6593603,31.8752111,2018/01/01 21:45:35,4.97,358.62
51401351406001,4034,121.3877167,31.50335,2018/01/01 17:26:49,0.02,-1.0
51401351406001,4034,121.3868159,31.5009498,2018/01/01 18:13:20,1.65,151.88
51401351406001,4034,121.3890331,31.4990501,2018/01/01 18:15:50,2.27,127.53
51401351406001,4034,121.4485167,31.4650334,2018/01/01 18:57:51,2.61,127.75
51401351406001,4034,121.4948663,31.4278502,2018/01/01 19:36:31,2.92,133.05
51401351406001,4034,121.5242837,31.4109001,2018/01/01 19:57:20,2.43,124.62
51401351406001,4034,121.5317169,31.4045336,2018/01/01 20:04:49,2.24,140.4
51401351406001,4034,121.5332339,31.402183,2018/01/01 20:07:18,1.66,166.42
51401351406001,4034,121.5302169,31.3982331,2018/01/01 20:13:49,1.67,236.21
51401351406001,4034,121.5130494,31.3929836,2018/01/01 20:33:19,1.28,233.98
51401351406001,4034,121.5043833,31.3870335,2018/01/01 20:48:17,1.31,208.64
51401351406001,4034,121.4978664,31.3736332,2018/01/01 21:05:48,1.64,189.15
51401351406001,4034,121.4985832,31.3644166,2018/01/01 21:16:49,1.44,156.81
51401351406001,4034,121.5024355,31.3581356,2018/01/01 21:24:47,1.6,135.6
51401351406001,4034,121.5095666,31.3532333,2018/01/01 21:33:18,1.73,124.61
51401351406001,4034,121.5252664,31.3458829,2018/01/01 21:49:16,1.81,106.6
51401351406001,4034,121.5491001,31.3383332,2018/01/01 22:09:46,1.92,119.04
51401351406001,4034,121.5574002,31.3288001,2018/01/01 22:20:17,2.45,163.75
51401351406001,4034,121.5571827,31.30635,2018/01/01 22:36:53,2.49,174.12
51401351406001,4034,121.5590501,31.2981667,2018/01/01 22:42:54,2.54,167.22
51401351406001,4034,121.5650173,31.2884335,2018/01/01 22:50:46,2.68,167.87
51401351406001,4034,121.5639845,31.2765997,2018/01/01 22:58:47,3.28,209.34
51401351406001,4034,121.5581,31.2693666,2018/01/01 23:03:46,3.34,222.11
51401351406001,4034,121.5480333,31.2612833,2018/01/01 23:10:16,3.26,231.57
51401351406001,4034,121.5290834,31.2499166,2018/01/01 23:23:45,2.95,250.19
51401351406001,4034,121.5047331,31.2493002,2018/01/01 23:37:02,2.9,261.82
51401351406001,4034,121.4902836,31.2444168,2018/01/01 23:45:15,3.18,239.48
51401351406001,4034,121.4878665,31.2402334,2018/01/01 23:48:46,2.79,173.14
51401351406001,4034,121.4897332,31.23625,2018/01/01 23:52:17,2.5,139.16
51401351406001,4034,121.50365,31.22225,2018/01/02 00:05:15,2.81,153.33
51401351406001,4034,121.5053669,31.2174166,2018/01/02 00:08:46,2.51,177.86
51401351406001,4034,121.5044502,31.2129833,2018/01/02 00:12:16,2.33,210.37
51401351406001,4034,121.4963167,31.2003167,2018/01/02 00:23:15,2.83,210.75
51401351406001,4034,121.4915667,31.1959667,2018/01/02 00:27:16,2.85,229.32
51401351406001,4034,121.4661666,31.1881167,2018/01/02 00:43:10,2.76,240.55
51401351406001,4034,121.4610666,31.1832334,2018/01/02 00:47:45,2.64,215.18
51401351406001,4034,121.4609,31.1759667,2018/01/02 00:53:16,2.54,165.18
51401351406001,4034,121.4642833,31.1629,2018/01/02 01:03:15,2.54,174.77
51401351406001,4034,121.4623167,31.1582833,2018/01/02 01:07:13,2.34,207.15
51401351406001,4034,121.4563333,31.15305,2018/01/02 01:13:16,2.23,228.01
51401351406001,4034,121.452,31.1457334,2018/01/02 01:20:14,2.21,202.59
51401351406001,4034,121.4650834,31.1288167,2018/01/02 01:38:15,2.64,163.55
51401351406001,4034,121.4648001,31.1218667,2018/01/02 01:43:18,2.64,199.07
51401351406001,4034,121.4599167,31.1140667,2018/01/02 01:50:15,2.28,212.22
51401351406001,4034,121.4581,31.1027334,2018/01/02 01:59:44,2.27,184.31
51401351406001,4034,121.4659167,31.0883334,2018/01/02 02:12:15,2.34,160.74
51401351406001,4034,121.4691833,31.0722167,2018/01/02 02:26:45,1.96,165.71
51401351406001,4034,121.4840333,31.0240333,2018/01/02 03:21:13,0.99,155.19
51401351406198,4258,121.2653033,31.6132683,2018/01/01 17:31:27,2.94,137.49
51401351406198,4258,121.2914615,31.5864868,2018/01/01 17:54:02,2.98,141.02
51401351406198,4258,121.3221572,31.5515397,2018/01/01 18:23:19,2.45,137.41
51401351406198,4258,121.373666,31.5058375,2018/01/01 19:08:32,2.73,133.76
51401351406198,4258,121.3974599,31.4913788,2018/01/01 19:25:08,2.66,138.23
51401351406198,4258,121.4340684,31.4721375,2018/01/01 19:48:46,2.71,113.37
51401351406198,4258,121.5257935,31.4080149,2018/01/01 21:03:27,0.96,130.66
51401351406198,4258,121.5282444,31.4033521,2018/01/01 21:11:32,1.73,182.23
51401351406198,4258,121.5269272,31.3989989,2018/01/01 21:17:01,1.56,213.59
51401351406198,4258,121.5226384,31.3956011,2018/01/01 21:22:06,1.8,243.36
51401351406198,4258,121.5092274,31.3909015,2018/01/01 21:34:41,1.76,240.34
51401351406198,4258,121.5014618,31.3828647,2018/01/01 21:44:44,1.71,202.43
51401351406198,4258,121.4978748,31.3716706,2018/01/01 21:57:05,1.4,192.37
51401351406198,4258,121.499044,31.3638011,2018/01/01 22:06:01,1.65,158.17
51401351406198,4258,121.5040981,31.3570956,2018/01/01 22:13:30,1.53,138.47
51401351406198,4258,121.5133892,31.3515049,2018/01/01 22:22:09,2.07,115.51
51401351406198,4258,121.5492913,31.3383503,2018/01/01 22:51:40,2.92,116.45
51401351406198,4258,121.5565085,31.3299578,2018/01/01 23:01:00,2.33,159.34
51401351406198,4258,121.5579969,31.3210124,2018/01/01 23:08:36,2.12,190.45
51401351406198,4258,121.5573709,31.3057247,2018/01/01 23:19:43,2.54,169.87
51401351406198,4258,121.5653789,31.286158,2018/01/01 23:35:51,2.44,180.23
51401351406198,4258,121.5636768,31.2762694,2018/01/01 23:44:24,2.35,202.64
51401351406198,4258,121.5546286,31.2661809,2018/01/01 23:55:02,2.55,235.23
51401351406198,4258,121.5314425,31.2512228,2018/01/02 00:13:04,2.7,245.82
51401351406198,4258,121.5235633,31.2491075,2018/01/02 00:18:10,2.22,261.61
51401351406198,4258,121.5045437,31.2500783,2018/01/02 00:31:13,2.61,257.9
51401351406198,4258,121.4902562,31.2449147,2018/01/02 00:41:19,2.4,225.3
51401351406198,4258,121.487869,31.2391006,2018/01/02 00:46:53,2.55,222.04
51401351406198,4258,121.5027401,31.2243368,2018/01/02 01:07:59,2.0,152.1
51401351406198,4258,121.5056458,31.2176469,2018/01/02 01:13:57,1.84,172.88
51401351406198,4258,121.5044493,31.2131051,2018/01/02 01:17:59,2.08,222.26
51401351406198,4258,121.4972531,31.2020396,2018/01/02 01:29:09,2.1,211.38
51401351406198,4258,121.4910749,31.1958648,2018/01/02 01:36:31,1.88,236.4
51401351406198,4258,121.4692085,31.1898876,2018/01/02 01:58:10,2.07,245.42
51401351406198,4258,121.4620105,31.1848245,2018/01/02 02:05:41,2.2,211.9
51401351406198,4258,121.4598006,31.180513,2018/01/02 02:10:13,2.14,192.42
51401351406198,4258,121.464572,31.1638409,2018/01/02 02:27:49,1.65,185.26
51401351406198,4258,121.4637293,31.1606061,2018/01/02 02:32:19,1.18,210.53
51401351406198,4258,121.4534674,31.1496962,2018/01/02 02:48:56,1.68,201.51
51401351406198,4258,121.4522434,31.1458059,2018/01/02 02:52:57,1.8,177.92
51401351406198,4258,121.4538289,31.1420275,2018/01/02 02:57:56,1.39,136.85
51401351406198,4258,121.4640609,31.1309407,2018/01/02 03:15:05,1.54,145.42
51401351406198,4258,121.4655558,31.1246606,2018/01/02 03:23:12,1.53,188.05
51401351406198,4258,121.458916,31.1116625,2018/01/02 03:39:45,1.57,191.69
51401351406198,4258,121.45759,31.1056358,2018/01/02 03:47:52,1.39,174.36
51401351406198,4258,121.4654027,31.0888995,2018/01/02 04:12:00,1.38,165.29
51401351406198,4258,121.4713309,31.0630406,2018/01/02 04:44:44,1.64,169.07
51401351406198,4258,121.4770393,31.0472844,2018/01/02 05:08:57,1.49,150.28
51401351406198,4258,121.4805163,31.0314859,2018/01/02 05:31:42,1.21,163.84
51401351406198,4258,121.485852,31.0212144,2018/01/02 05:48:48,1.44,172.31
51401351406198,4258,121.4854774,31.0185067,2018/01/02 06:01:34,0.88,206.77
51401351406326,4423,122.2683883,30.8493617,2018/01/01 17:55:55,4.67,343.37
51401351406326,4423,122.2629679,30.8665815,2018/01/01 18:02:58,4.42,342.97
51401351406326,4423,122.2512572,30.8848473,2018/01/01 18:11:00,4.98,331.0
51401351406328,4427,121.0698833,31.73655,2018/01/01 17:38:10,5.1,93.84
51401351406328,4427,121.0929167,31.7312668,2018/01/01 17:45:30,5.28,112.91
51401351406328,4427,121.1118668,31.7228004,2018/01/01 17:51:47,5.63,123.42
51401351406328,4427,121.1608567,31.6896787,2018/01/01 18:10:05,5.57,135.24
51401351406328,4427,121.1771475,31.6811375,2018/01/01 18:15:35,5.5,127.48
51401351406328,4427,121.2035027,31.6634744,2018/01/01 18:24:25,6.71,132.57
51401351406328,4427,121.2584314,31.622421,2018/01/01 18:43:25,6.12,134.3
51401351406328,4427,121.2802486,31.6023272,2018/01/01 18:51:58,5.99,137.74
51401351406328,4427,121.3075229,31.5683875,2018/01/01 19:04:45,5.97,142.67
51401351406328,4427,121.3337263,31.5411186,2018/01/01 19:15:28,6.49,148.34
51401351406328,4427,121.3375238,31.5312541,2018/01/01 19:18:40,5.37,176.11
51401351406328,4427,121.3344508,31.5272701,2018/01/01 19:20:50,3.72,237.58
51401351406328,4427,121.3273424,31.5248978,2018/01/01 19:26:28,1.47,262.75
51401351406715,4898,121.45504,31.35628,2018/01/01 18:02:28,0.2,95.45
51401351406715,4898,121.4684296,31.3608935,2018/01/01 18:16:58,2.16,66.14
51401351406715,4898,121.4755426,31.3651442,2018/01/01 18:23:28,2.28,60.56
51401351406715,4898,121.482853,31.3666708,2018/01/01 18:29:03,2.07,67.08
51401351406715,4898,121.4947599,31.3728164,2018/01/01 18:38:34,2.71,62.52
51401351406715,4898,121.5025205,31.3574433,2018/01/01 18:58:52,1.6,134.59
51401351406715,4898,121.5210991,31.3468063,2018/01/01 19:20:11,1.75,120.2
51401351406715,4898,121.5492198,31.3369751,2018/01/01 19:46:58,1.89,129.27
51401351406715,4898,121.5537849,31.3314774,2018/01/01 19:54:02,1.78,156.15
51401351406715,4898,121.5560351,31.3246369,2018/01/01 20:01:35,1.77,175.18
51401351406715,4898,121.5620647,31.2768329,2018/01/01 20:54:14,2.2,180.14
51401351406715,4898,121.5579209,31.2706762,2018/01/01 21:01:15,2.08,214.09
51401351406715,4898,121.5465132,31.2605368,2018/01/01 21:16:26,1.77,227.98
51401351406715,4898,121.5336864,31.2524247,2018/01/01 21:30:35,1.95,237.11
51401351406715,4898,121.5269617,31.2499966,2018/01/01 21:36:38,1.95,250.43
51401351406715,4898,121.497258,31.2482849,2018/01/01 21:59:48,2.33,252.43
51401351406715,4898,121.4906838,31.2349028,2018/01/01 22:14:55,2.16,183.26
51401351406715,4898,121.5016155,31.2246154,2018/01/01 22:24:59,2.74,142.64
51401351406715,4898,121.4798402,31.1923322,2018/01/01 22:53:09,3.28,227.52
51401351407438,5773,121.32529,31.5288767,2018/01/01 18:39:36,0.0,-1.0
51401351407438,5773,121.3398761,31.5230767,2018/01/01 20:13:12,2.77,114.09
51401351407438,5773,121.4300257,31.4740499,2018/01/01 21:03:21,3.59,125.34
51401351407438,5773,121.4476386,31.4622137,2018/01/01 21:13:55,3.09,130.79
51401351407438,5773,121.4897392,31.4260743,2018/01/01 21:51:24,2.07,132.35
51401351407438,5773,121.5021957,31.4178394,2018/01/01 22:03:59,1.99,138.94
51401351407438,5773,121.5161138,31.4054386,2018/01/01 22:20:30,1.8,140.21
51401351407438,5773,121.5200111,31.398206,2018/01/01 22:29:01,1.82,174.85
51401351407438,5773,121.5193291,31.3958992,2018/01/01 22:31:01,2.77,217.95
51401351407438,5773,121.5073966,31.3901384,2018/01/01 22:38:31,2.85,226.9
51401351407438,5773,121.5006341,31.3815479,2018/01/01 22:44:32,3.34,204.53
51401351407438,5773,121.4973945,31.3715708,2018/01/01 22:50:32,3.04,190.96
51401351407438,5773,121.4996969,31.3621674,2018/01/01 22:56:32,3.25,152.87
51401351407438,5773,121.5053717,31.3557726,2018/01/01 23:01:33,2.86,128.04
51401351407438,5773,121.514879,31.3504128,2018/01/01 23:07:33,2.92,123.45
51401351407438,5773,121.5476861,31.3381871,2018/01/01 23:26:44,3.02,128.34
51401351407438,5773,121.554536,31.3293568,2018/01/01 23:33:47,2.89,162.28
51401351407438,5773,121.5568997,31.3048273,2018/01/01 23:49:48,3.01,172.08
51401351407438,5773,121.5634792,31.286419,2018/01/02 00:01:24,2.85,159.25
51401351407438,5773,121.5621631,31.2769855,2018/01/02 00:07:21,3.29,207.33
51401351407438,5773,121.553286,31.2674167,2018/01/02 00:15:24,2.75,226.53
51401351407438,5773,121.5317779,31.2531293,2018/01/02 00:30:56,2.74,244.52
51401351407438,5773,121.5235161,31.2506912,2018/01/02 00:35:58,2.64,255.84
51401351407438,5773,121.5013759,31.2494267,2018/01/02 00:48:30,3.01,259.01
51401351407438,5773,121.4897857,31.2444953,2018/01/02 00:55:33,2.91,228.67
51401351407438,5773,121.4879468,31.2382315,2018/01/02 01:00:05,2.61,164.28
51401351407438,5773,121.5023774,31.2233431,2018/01/02 01:12:35,3.08,146.82
51401351407438,5773,121.5044846,31.2186992,2018/01/02 01:15:36,3.08,169.9
51401351407438,5773,121.5039436,31.2133821,2018/01/02 01:19:08,2.71,205.15
51401351407438,5773,121.4943382,31.1986117,2018/01/02 01:30:42,2.82,204.8
51401351407438,5773,121.4846466,31.1939941,2018/01/02 01:37:12,2.82,247.32
51401351407438,5773,121.4691862,31.1902707,2018/01/02 01:46:44,3.0,250.55
51401351407438,5773,121.4640111,31.1866186,2018/01/02 01:50:43,2.83,223.46
51401351407438,5773,121.4599574,31.1809777,2018/01/02 01:55:15,2.92,203.19
51401351407438,5773,121.4595319,31.1758525,2018/01/02 01:58:46,2.83,169.76
51401351407438,5773,121.4631943,31.1616883,2018/01/02 02:08:46,2.69,176.39
51401351407438,5773,121.4520734,31.1477123,2018/01/02 02:20:46,2.67,195.51
51401351407438,5773,121.4638947,31.1207779,2018/01/02 02:42:49,3.88,136.26
51401351407438,5773,121.4583144,31.1073142,2018/01/02 02:53:07,2.97,195.29
51401351407438,5773,121.4584037,31.1035542,2018/01/02 02:55:49,2.7,172.43
51401351407438,5773,121.4650188,31.0876013,2018/01/02 03:08:21,2.68,153.7
51401351407438,5773,121.4777148,31.0398237,2018/01/02 03:47:25,2.41,168.28
51401351407605,5984,121.5583833,31.31085,2018/01/01 18:27:52,3.61,0.07
51401351407605,5984,121.5587553,31.3259766,2018/01/01 18:35:50,3.76,351.03
51401351407605,5984,121.5566993,31.3325004,2018/01/01 18:39:21,3.57,339.83
51401351407605,5984,121.5531877,31.3374389,2018/01/01 18:42:22,3.51,317.46
51401351407605,5984,121.5489082,31.3405443,2018/01/01 18:44:52,3.67,303.0
51401351407605,5984,121.5253827,31.3477076,2018/01/01 18:55:31,3.76,293.98
51401351407605,5984,121.5074768,31.3560642,2018/01/01 19:04:21,3.57,298.55
51401351407605,5984,121.5000816,31.3633786,2018/01/01 19:09:20,3.54,345.99
51401351407605,5984,121.4991398,31.3733779,2018/01/01 19:14:49,3.31,15.16
51401351407605,5984,121.5040329,31.3854083,2018/01/01 19:22:20,3.28,32.41
51401351407605,5984,121.5080605,31.3898739,2018/01/01 19:25:20,3.64,45.61
51401351407605,5984,121.5128219,31.3926493,2018/01/01 19:27:50,3.51,63.14
51401351407605,5984,121.521862,31.3946537,2018/01/01 19:32:19,3.12,81.81
51401351407605,5984,121.5259571,31.3985482,2018/01/01 19:35:19,3.34,19.32
51401351407605,5984,121.5285246,31.4074942,2018/01/01 19:42:50,1.31,355.09
51401351407605,5984,121.5274121,31.4158323,2018/01/01 19:51:18,1.58,343.54
51401351407605,5984,121.5250424,31.4188262,2018/01/01 19:55:18,1.86,311.5
51401351407605,5984,121.4986257,31.4350429,2018/01/01 20:19:19,1.89,312.33
51401351407605,5984,121.485409,31.4522929,2018/01/01 20:42:18,1.63,319.77
51401351407605,5984,121.4517528,31.4799542,2018/01/01 21:21:47,2.36,317.2
51401351407605,5984,121.4315307,31.5007471,2018/01/01 21:40:46,2.91,309.93
51401351407605,5984,121.3577547,31.5408728,2018/01/01 22:30:16,3.08,303.56
51401351407660,6053,121.375995,31.50272,2018/01/01 18:32:25,2.93,126.47
51401351407660,6053,121.4349686,31.4700135,2018/01/01 19:07:20,3.3,132.85
51401351407660,6053,121.4928132,31.4233713,2018/01/01 19:47:52,3.09,132.4
51401351407660,6053,121.5173536,31.4075751,2018/01/01 20:04:54,2.55,131.5
51401351407660,6053,121.5214857,31.40194,2018/01/01 20:10:09,2.35,154.12
51401351407660,6053,121.5225742,31.3978259,2018/01/01 20:14:18,1.64,179.72
51401351407660,6053,121.5059433,31.3895266,2018/01/01 20:44:51,1.1,223.12
51401351407660,6053,121.5009619,31.3832201,2018/01/01 20:57:10,1.25,205.44
51401351407660,6053,121.4970958,31.3746528,2018/01/01 21:22:04,0.52,209.34
51401351407660,6053,121.4949026,31.3732623,2018/01/01 21:28:42,1.05,236.73
51401351407660,6053,121.4837082,31.3673462,2018/01/01 21:43:37,1.2,248.74
51401351407660,6053,121.4749459,31.3652723,2018/01/01 21:59:52,1.03,235.3
51401351407660,6053,121.4687934,31.3610642,2018/01/01 22:15:54,0.47,238.14
51401351407660,6053,121.4508353,31.3561071,2018/01/01 22:41:08,2.38,271.2
51401351407660,6053,121.4392222,31.3476129,2018/01/01 23:00:38,1.05,243.57
51401351407660,6053,121.4258729,31.3440358,2018/01/01 23:17:09,1.38,265.53
51401351407808,6223,121.5597017,31.32009,2018/01/01 18:36:36,3.75,6.43
51401351407808,6223,121.5584634,31.328375,2018/01/01 18:40:48,3.77,341.73
51401351407808,6223,121.5551584,31.3352183,2018/01/01 18:44:36,3.59,333.93
51401351407808,6223,121.5498167,31.34001,2018/01/01 18:47:59,3.78,309.41
51401351407808,6223,121.5269517,31.3473551,2018/01/01 18:58:13,3.84,289.18
51401351407808,6223,121.5080018,31.3559697,2018/01/01 19:07:28,3.3,296.34
51401351407808,6223,121.5022786,31.3601601,2018/01/01 19:10:31,4.2,315.05
51401351407808,6223,121.5002838,31.3635192,2018/01/01 19:12:31,3.31,348.31
51401351407808,6223,121.4991296,31.3722131,2018/01/01 19:17:26,3.32,1.76
51401351407808,6223,121.5028901,31.3831307,2018/01/01 19:23:22,3.87,26.29
51401351407808,6223,121.5112917,31.3911046,2018/01/01 19:28:41,3.77,55.96
51401351407808,6223,121.5255184,31.3958397,2018/01/01 19:35:10,3.73,63.73
51401351407808,6223,121.5288678,31.4019288,2018/01/01 19:39:11,2.6,3.54
51401351407808,6223,121.5289459,31.4078311,2018/01/01 19:43:59,2.04,337.84
51401351407808,6223,121.511439,31.4264101,2018/01/01 20:01:56,4.24,292.5
51401351407808,6223,121.4771458,31.4556576,2018/01/01 20:37:12,1.92,314.43
51401351407808,6223,121.4341375,31.49917,2018/01/01 21:20:12,2.72,322.33
51401351407808,6223,121.4296311,31.5028618,2018/01/01 21:23:40,2.77,309.1
51401351407808,6223,121.3935602,31.5215093,2018/01/01 21:46:50,2.96,301.63
51401351407918,6362,121.4992167,31.3767283,2018/01/01 18:35:58,3.79,23.47
51401351407918,6362,121.5032148,31.3842478,2018/01/01 18:39:59,3.7,28.25
51401351407918,6362,121.5085021,31.3899695,2018/01/01 18:43:29,4.03,50.11
51401351407918,6362,121.5268264,31.3958124,2018/01/01 18:50:59,4.06,75.62
51401351407918,6362,121.5359016,31.3977179,2018/01/01 18:54:59,3.32,77.07
51401351407918,6362,121.5953103,31.3972223,2018/01/01 19:21:00,3.51,91.4
51401351407934,6380,121.5054267,31.2208683,2018/01/01 18:39:17,3.6,359.84
51401351407934,6380,121.4888867,31.2387256,2018/01/01 18:50:26,3.79,333.51
51401351407934,6380,121.4902991,31.2448936,2018/01/01 18:53:58,3.75,29.78
51401351407934,6380,121.496597,31.2475612,2018/01/01 18:57:16,3.95,73.7
51401351407934,6380,121.5457493,31.2589052,2018/01/01 19:19:36,4.48,96.17
